config_id,power_mw,energy_mwh,risk_aversion,baseline_dam_weight,baseline_idm_weight,baseline_dc_weight,baseline_expected_return,baseline_portfolio_risk,updated_2021_idm_weight,updated_2021_dc_weight,updated_2021_expected_return,updated_2021_portfolio_risk,updated_2022_idm_weight,updated_2022_dc_weight,updated_2022_expected_return,updated_2022_portfolio_risk,updated_2023_idm_weight,updated_2023_dc_weight,updated_2023_expected_return,updated_2023_portfolio_risk
1,10,10,0.5,3.3306690738754696e-16,5.551115123125783e-17,0.9999999999999996,797.8674863387976,403.13060986632905,1.0,0.0,881.188301369863,1703.8548689836218,1.0,0.0,928.5916986301369,1088.8689178534928,1.1102230246251565e-16,0.9999999999999999,798.4468493150684,403.5335738747977
1,10,10,1.0,5.551115123125783e-17,0.0,0.9999999999999998,797.8674863387978,403.1306098663291,1.0,0.0,881.188301369863,1703.8548689836218,0.9999999999999998,2.220446049250313e-16,928.5916986301369,1088.8689178534926,0.0,1.0,798.4468493150684,403.5335738747977
1,10,10,2.0,0.12278061444654362,4.718447854656915e-16,0.8772193855534559,754.7743857410189,394.29578841723844,0.9893323879503926,0.010667612049607457,772.2212960565641,1488.4705219061666,0.8840624689009866,0.11593753109901343,801.34251192042,911.9599100179767,0.0,1.0,700.4120547945206,353.9879330956913
1,10,10,3.0,0.2039875929239367,1.0297752234267321e-15,0.7960124070760622,726.2726510938808,389.261324722966,0.8262233648891442,0.17377663511085578,689.9917058815009,1273.7873465563348,0.7560424901161816,0.24395750988381837,713.8977035642382,790.6358712169456,0.15335581425995276,0.8466441857400473,587.5715576323905,313.8720859200972
1,10,10,4.5,0.25833301030988276,6.862999751833243e-17,0.7416669896901171,707.1986910147803,386.5752479363198,0.7174854121820865,0.2825145878179135,636.2116755573905,1150.5467416919116,0.6706953126670538,0.3293046873329461,656.9203109842325,719.1014654956793,0.2689028662428363,0.7310971337571637,513.7563038671435,288.4730362845728
1,10,10,6.0,0.2855057182644947,2.1033522146218786e-17,0.7144942817355052,697.6617112343771,385.53753915261717,0.6631132040589202,0.33688679594107984,609.6869174314008,1095.319170925116,0.6280190969774417,0.3719809030225583,628.8827702634819,686.3939225505842,0.32667972081917523,0.6733202791808248,478.69760057861816,276.4772881425457
1,10,10,7.0,0.2971511647292936,0.0,0.7028488352707065,693.5744341159514,385.1691290176554,0.6398089047587745,0.36019109524122556,598.3957538704794,1072.9634754123222,0.6097312148835645,0.39026878511643553,616.9610517169679,673.0133501879202,0.3514382233676713,0.6485617766323287,464.0551329521612,271.4805935944839
1,10,10,8.0,0.30409593284983966,0.008547230642581134,0.6873568365075792,688.3573319076966,384.7628775532352,0.6223356567962038,0.3776643432037962,591.4767586431849,1059.4404891209501,0.5960155633627603,0.4039844366372397,609.6228242314075,664.9369452365247,0.370006995752533,0.6299930042474671,454.38809515919434,268.4787366489765
1,10,10,9.0,0.2996094941704344,0.062439504804726854,0.6379510010248388,672.4056124981764,383.58566096829594,0.6087410484265755,0.39125895157342455,594.500765529451,1064.2336483433683,0.5853471456142688,0.41465285438573124,612.5788733459256,668.2296288357115,0.38445102948974424,0.6155489705102558,453.3370996708237,269.9830817785834
1,10,10,10.0,0.2960051475876059,0.10551678889407452,0.5984780635183196,659.6614519391183,382.6865909335821,0.5978671112326888,0.4021328887673112,596.9274894505767,1068.2415879663758,0.5768126636902235,0.42318733630977645,614.9504474035463,670.9516251125133,0.3960075513587072,0.6039924486412929,452.4721582779429,271.21561618336796
2,30,30,0.5,3.3306690738754696e-16,0.0,0.9999999999999996,2393.599726775956,1209.3944000744473,0.9999999999999999,1.1102230246251565e-16,2643.565287671233,5111.56546291142,0.9999999999999998,2.220446049250313e-16,2785.775315068493,3266.60695498465,0.0,1.0,2395.337808219178,1210.5978921048927
2,30,30,1.0,0.0,0.0,1.0,2393.5997267759562,1209.3944000744473,1.0,0.0,2643.565287671233,5111.56546291142,1.0,0.0,2785.775315068493,3266.6069549846507,0.0,1.0,2395.337808219178,1210.5978921048927
2,30,30,2.0,0.12278584699198657,0.0,0.8772141530080136,2264.3152039955994,1182.8886133241274,0.9893357597583978,0.010664240241602126,2316.6509450144504,4465.391799295001,0.8840616644417782,0.11593833555822172,2404.0125534621775,2735.862421504736,1.1102230246251565e-16,0.9999999999999999,2101.221917808219,1061.955420264043
2,30,30,3.0,0.20399241973061766,0.0,0.796007580269383,2178.8106180816594,1167.7852540279855,0.8262252567674669,0.17377474323253306,2069.961954481224,3821.3425274861293,0.7560415760649777,0.24395842393502232,2141.678297749445,2371.8921158287476,0.15335589483496243,0.8466441051650375,1762.697946015709,941.6138824354729
2,30,30,4.5,0.25833746394243184,7.513521055324546e-17,0.7416625360575683,2121.589258466325,1159.7270736090684,0.717482724715707,0.2825172752842931,1908.6231381030343,3451.61395684926,0.6706940656101372,0.3293059343898628,1970.7485071167864,2157.290797825383,0.26890485781008017,0.7310951421899199,1541.2582462923137,865.425773415541
2,30,30,6.0,0.28550998593933286,0.0,0.7144900140606671,2092.978578773434,1156.613971143667,0.663112624546466,0.33688737545353403,1829.0521521555424,3285.936172794347,0.6280203001942785,0.37197969980572154,1886.6397972638542,2059.1730069588343,0.32667884754403975,0.6733211524559602,1436.0902307461317,829.4276571592866
2,30,30,7.0,0.29715535227051004,0.0,0.70284464772949,2080.7168591566206,1155.5087500366733,0.6398098995962579,0.3601901004037421,1795.1760114240442,3218.873332764588,0.6097318475784472,0.3902681524215527,1850.8718920607605,2019.0283703540103,0.35143875917868517,0.6485612408213148,1392.155345416398,814.4297758813742
2,30,30,8.0,0.30409725741197,0.008560284553675848,0.6873424580343541,2065.0558751351045,1154.289253151577,0.6223344926019402,0.3776655073980598,1774.427165766834,3178.3107082188117,0.5960152470192251,0.40398475298077485,1828.864941237669,1994.8051268861248,0.3700084223293768,0.6299915776706232,1363.1610337643506,805.4319361939713
2,30,30,9.0,0.2996103329457737,0.062452394057875345,0.637937272996351,2017.201552258806,1150.757611351854,0.6087416028866403,0.39125839711335975,1783.5028405775686,3192.7005919497074,0.5853471176897852,0.41465288231021474,1837.737339548153,2004.6874099368538,0.3844518465424375,0.6155481534575624,1360.0130272936808,809.9515307278667
2,30,30,10.0,0.2960055970718661,0.10552962387905979,0.5984647790490742,1978.9696638361186,1148.0604013503741,0.5978669629561782,0.40213303704382175,1790.7834250290894,3204.720817520702,0.5768124169957483,0.4231875830042518,1844.8515857742332,2012.850888405891,0.39600707097670534,0.6039929290232946,1357.4184879071568,813.6400907312783
3,50,50,0.5,0.0,1.1102230246251565e-16,0.9999999999999998,3989.334972677596,2015.6610160294026,1.0,0.0,4405.9424109589045,8519.275774282947,0.9999999999999999,1.1102230246251565e-16,4642.9587123287665,5444.3455348207635,0.0,1.0,3992.2339726027394,2017.6636805062187
3,50,50,1.0,1.1102230246251565e-16,0.0,1.0,3989.334972677596,2015.6610160294026,1.0,0.0,4405.9424109589045,8519.275774282947,1.0,0.0,4642.9587123287665,5444.3455348207635,2.220446049250313e-16,0.9999999999999998,3992.233972602739,2017.6636805062185
3,50,50,2.0,0.12278906674853583,0.0,0.8772109332514645,3773.854878447463,1971.4832486759037,0.9893369942961582,0.010663005703841837,3861.071235005862,7442.295969268398,0.8840607059627712,0.1159392940372288,4006.673435299474,4559.751465133307,0.0,1.0,3502.0323287671226,1769.9142947668713
3,50,50,3.0,0.2039954024546437,0.0,0.7960045975453567,3631.3474929497665,1946.3109700897628,0.8262245669350256,0.17377543306497448,3449.9241612428855,6368.878012371389,0.7560407270530489,0.24395927294695113,3569.450912131292,3953.1352256050327,0.15335735771251213,0.8466426422874879,2937.8197153077376,1569.3458327890476
3,50,50,4.5,0.25834022779422056,0.0,0.7416597722057796,3535.9788384336935,1932.8807042480755,0.717483656104318,0.28251634389568203,3181.026093782043,5752.672350581508,0.6706939639565918,0.32930603604340825,3284.567887086086,3595.470129269061,0.2689041489504731,0.7310958510495269,2568.7533902050886,1442.3682108211747
3,50,50,6.0,0.28551264119041675,0.0,0.7144873588095833,3488.294509900898,1927.692220639294,0.6631122438177619,0.3368877561822381,3048.4110443885647,5476.53751777152,0.6280203086336821,0.3719796913663179,3144.3906213963082,3431.9420654427295,0.32667857982154813,0.6733214201784519,2393.479902877672,1382.3723026477303
3,50,50,7.0,0.2971579605952095,0.0,0.7028420394047905,3467.8583701929247,1925.850193996532,0.639810278265641,0.36018972173435904,2991.949665384595,5364.771804431555,0.6097317878096187,0.3902682121903813,3084.7756676689255,3365.035215232855,0.35143836459621874,0.6485616354037813,2320.251911459139,1357.3821279549265
3,50,50,8.0,0.304097640173515,0.008570534292132594,0.6873318255343523,3441.7439379282455,1923.8167222778475,0.6223344487385228,0.37766555126147716,2957.375254496912,5297.179998890505,0.5960153770299792,0.40398462297002075,3048.104823308109,3324.6729166491077,0.37000853817893387,0.6299914618210661,2271.9310267463584,1342.379274014253
3,50,50,9.0,0.29961042037628505,0.06246249749456254,0.6379270821291524,3361.987386627843,1917.9306447180268,0.608741564569717,0.39125843543028305,2972.5066446554056,5321.167403344844,0.5853469763446966,0.41465302365530343,3062.8978515424265,3341.1450390316345,0.3844523201633017,0.6155476798366982,2266.6913314627486,1349.9229847300712
3,50,50,10.0,0.2960054489819096,0.10553965286116723,0.5984548981569232,3298.2680249351324,1913.4352833824578,0.5978673994508562,0.4021326005491438,2984.6380403316393,5341.206022080456,0.5768123023995422,0.4231876976004578,3074.7516188524705,3354.7509539884823,0.3960067671664592,0.6039932328335408,2262.362753109759,1356.0663055251923
4,100,100,0.5,2.220446049250313e-16,5.551115123125783e-17,0.9999999999999996,7978.670218579233,4031.3219600867606,1.0,0.0,8811.885041095891,17038.55110840141,1.0,0.0,9285.917424657535,10888.690480092655,1.1102230246251565e-16,0.9999999999999999,7984.468219178081,4035.327288519572
4,100,100,1.0,5.551115123125783e-17,0.0,1.0,7978.670218579235,4031.321960086761,1.0,0.0,8811.885041095891,17038.55110840141,1.0,0.0,9285.917424657535,10888.690480092655,1.1102230246251565e-16,0.9999999999999999,7984.468219178081,4035.327288519572
4,100,100,2.0,0.12278917057925337,0.0,0.877210829420747,7547.70960195503,3942.9663651005726,0.989336566125325,0.010663433874675015,7722.1411279456715,14884.58755091236,0.8840611367634944,0.1159388632365056,8013.345838510035,9119.504059320923,2.220446049250313e-16,0.9999999999999998,7004.059452054794,3539.833372032918
4,100,100,3.0,0.20399549832386987,3.5063098258181213e-16,0.7960045016761298,7262.694816746271,3892.621824410988,0.8262246240244961,0.17377537597550383,6899.846295642188,12737.75550205904,0.7560409153713403,0.24395908462865967,7138.899781662956,7906.271637667154,0.15335613118810767,0.8466438688118924,5875.636150627768,3138.6999765085593
4,100,100,4.5,0.2583403203632696,5.64327230778705e-17,0.7416596796367303,7071.957491085163,3865.761301128249,0.7174828842151967,0.2825171157848033,6362.050293638273,11505.335970226191,0.67069393617914,0.3293060638208601,6569.134186955922,7190.938090329009,0.2689045210223101,0.7310954789776899,5137.503100116804,2884.730990461098
4,100,100,6.0,0.28551273144058537,6.01732205729455e-17,0.7144872685594146,6976.588828052391,3855.384337631557,0.6631123169859284,0.33688768301407157,6096.819203967101,10953.074406877382,0.6280203573334061,0.3719796426665939,6288.777934235081,6863.8835439486365,0.3266782993361155,0.6733217006638845,4786.955460931292,2764.7416609029938
4,100,100,7.0,0.29715805002479384,1.1600963245594897e-17,0.7028419499752062,6935.716545471115,3851.7002856502168,0.6398104452199959,0.36018955478000414,5983.898093054764,10729.543741488373,0.6097317137113407,0.3902682862886593,6169.550448960823,6730.068365756411,0.3514385241229012,0.6485614758770988,4640.502252859709,2714.760581447023
4,100,100,8.0,0.3040976080270739,0.008571096002914476,0.6873312959700116,6883.486278706225,3847.6332363817864,0.6223341749164921,0.3776658250835079,5914.751488328567,10594.35648165845,0.5960153489515444,0.4039846510484556,6096.210874955988,6649.345581039071,0.3700087237765389,0.6299912762234612,4543.863443932269,2684.755792740368
4,100,100,9.0,0.29961038575301996,0.06246300660195265,0.6379266076450275,6723.973367034253,3835.8610928015732,0.6087416174848941,0.3912583825151059,5945.011404881119,10642.335508402033,0.5853470737004229,0.41465292629957706,6125.79325912957,6682.2907998069195,0.3844521162381258,0.6155478837618742,4533.379619637267,2699.841988207751
4,100,100,10.0,0.29600540879924586,0.10554013873277661,0.5984544524679775,6596.5347476593815,3826.8703755829165,0.5978673541368495,0.4021326458631505,5969.279736205973,10682.411079617394,0.5768121825737619,0.4231878174262381,6149.50678000827,6709.498914398748,0.39600706342519354,0.6039929365748065,4524.7297154892,2712.127192148642
5,10,15,0.5,0.0,2.7755575615628914e-16,0.9999999999999998,797.8674863387978,556.4074803907829,0.9999999999999998,2.220446049250313e-16,1241.1519178082194,2373.905650914219,0.9999999999999999,1.1102230246251565e-16,1344.5203287671231,1521.565720138089,0.0,1.0,798.4468493150684,403.5335738747977
5,10,15,1.0,0.0,0.0009375153577415662,0.9990624846422592,797.7585144717273,556.293709866084,1.0,0.0,1241.1519178082194,2373.9056509142197,1.0,0.0,1344.5203287671231,1521.5657201380893,0.0,1.0,798.4468493150684,403.5335738747977
5,10,15,2.0,1.9855591279976122e-16,0.21379535147110543,0.7862046485288944,773.0170362331812,533.5480058159857,0.9891987019970478,0.010801298002952164,1236.3701284360075,2363.0874890439086,0.8878221886937431,0.11217781130625691,1283.2630010297994,1444.4710692801827,2.220446049250313e-16,0.9999999999999998,798.4468493150684,403.5335738747977
5,10,15,3.0,0.0,0.28467018207056166,0.7153298179294386,764.7789177266906,528.1827661534984,0.826132469582955,0.17386753041704495,1164.1798808462065,2216.7342550804033,0.7585481233846039,0.2414518766153962,1212.6698623835255,1368.6509107786126,0.1530460077570527,0.8469539922429472,766.6014762903183,402.83076274361855
5,10,15,4.5,0.0,0.3318955015995248,0.6681044984004754,759.289694324025,525.596890143508,0.7174216426834196,0.28257835731658043,1116.0530467777005,2142.6232421859527,0.6723654155897358,0.32763458441026416,1165.6077712693823,1329.9646490805856,0.26869734320141603,0.731302656798584,742.5370791066778,402.4219352006033
5,10,15,6.0,0.18464101430474034,0.2956650209212358,0.5196939647740239,736.0366842330487,517.2609578786967,0.6630669020118982,0.3369330979881018,890.364827890983,1724.4034937258061,0.6292730397265286,0.3707269602734714,931.2029671775024,1072.5403439170507,0.326524454917213,0.673475545082787,595.62552662355,327.9922821823537
5,10,15,7.0,0.298300279588423,0.26886911334660357,0.4328306070649734,722.2451612367613,512.3997752932468,0.6397716713308581,0.36022832866914195,759.0122684579984,1477.2173441483117,0.610806165065724,0.38919383493427595,794.318368530597,919.4532631140286,0.3513054106434163,0.6486945893565836,508.9765684893382,282.2306257088707
5,10,15,8.0,0.383544725933767,0.2487721838533435,0.3676830902128896,711.9015192408175,508.81247801609027,0.62230124641417,0.37769875358583005,662.0379254842434,1293.837204597219,0.5969553591976401,0.40304464080235997,693.1600873083831,805.6906660819488,0.36989134272160906,0.6301086572783909,444.7611408431009,247.92364824504756
5,10,15,9.0,0.44984596325455195,0.2331412363442218,0.31701280040122626,703.8564644384071,506.07184233162087,0.6087113741227376,0.39128862587726243,587.5251227655142,1152.2595013935584,0.5861824240872386,0.4138175759127613,615.3733612054336,717.7616279437763,0.3843487818974396,0.6156512181025604,395.27219528700897,221.2413366531467
5,10,15,10.0,0.502886954033306,0.2206364795511837,0.2764765664155104,697.4204203181788,503.9214480737668,0.5978390862203341,0.40216091377966595,528.4869391446309,1039.5947656042524,0.5775650195902614,0.4224349804097386,553.7037359412923,647.735568370993,0.3959153021176488,0.6040846978823512,355.96485247764804,199.90670606762257
6,50,75,0.5,1.1102230246251565e-16,0.0,1.0,3989.334972677596,2782.035166875476,1.0,0.0,6205.75909589041,11869.528152799689,1.0,0.0,6722.602191780821,7607.828106170804,0.0,1.0,3992.2339726027394,2017.6636805062187
6,50,75,1.0,1.0129863221597408e-15,0.0009340898228568094,0.9990659101771422,3988.792107006163,2781.4683999869635,1.0,0.0,6205.75909589041,11869.528152799689,1.0,0.0,6722.602191780821,7607.828106170804,1.1102230246251565e-16,0.9999999999999999,3992.2339726027394,2017.6636805062187
6,50,75,2.0,0.0,0.21379247866552875,0.7862075213344715,3865.0850401357875,2667.740885688063,0.9892000749405094,0.010799925059490557,6181.853190441604,11815.444311760093,0.887821610296538,0.11217838970346189,6416.313881655915,7222.352099434751,1.1102230246251565e-16,0.9999999999999999,3992.2339726027394,2017.6636805062187
6,50,75,3.0,1.9129472557253161e-16,0.2846675658243031,0.7153324341756968,3823.894513446822,2640.9148932091757,0.826133384086139,0.173866615913861,5820.900973464071,11083.676835726556,0.7585477368383702,0.24145226316162982,6063.348605995685,6843.251204283657,0.15304759343202354,0.8469524065679765,3833.0054409932177,2014.1498442286243
6,50,75,4.5,0.0,0.33189305731461577,0.6681069426853844,3796.44843971892,2627.9856115036832,0.7174222528911802,0.2825777471088198,5580.266153383008,10713.121118543591,0.6723651576928462,0.3276348423071538,5828.038430849946,6649.819824583432,0.26869840014850305,0.7313015998514969,3712.683992481839,2012.105867815564
6,50,75,6.0,0.184638543244112,0.2956643670355155,0.5196970897203724,3680.184742544345,2586.306792746827,0.6630666868475943,0.33693331315240577,4451.831655732615,8622.042274342097,0.6292738745744708,0.37072612542552913,4656.026047331928,5362.726780292562,0.32652350959449195,0.673476490405508,2978.1263650544615,1639.9701751524426
6,50,75,7.0,0.2982978447105736,0.26886903214145064,0.4328331231479758,3611.2270964803715,2562.001093617552,0.6397718694575176,0.36022813054248237,3795.075079596437,7386.115609267624,0.6108061137317699,0.38919388626823015,3971.6054648122,4597.28599700649,0.3513059624900227,0.6486940375099772,2544.890658085923,1411.1745236625775
6,50,75,8.0,0.3835423192918408,0.24877253085773363,0.3676851498504255,3559.5088631275535,2544.064776690166,0.6222999653369398,0.3777000346630602,3310.199658278834,6469.2004062837095,0.5969552731563531,0.4030447268436469,3465.8128571428015,4028.4705489471094,0.36989309800569703,0.630106901994303,2223.8117223659183,1239.6329335774453
6,50,75,9.0,0.44984357661692476,0.23314191953692348,0.31701450384615176,3519.283570569047,2530.3617371572586,0.6087112804690372,0.3912887195309628,2937.6322207171547,5761.326540348395,0.5861825101930115,0.41381748980698846,3076.8749037002735,3588.831178945451,0.384349341553888,0.615650658446112,1976.3608324553904,1106.2409941540539
6,50,75,10.0,0.5028845843348897,0.22063742928928004,0.2764779863758304,3487.1033358326636,2519.609882904897,0.5978403117625701,0.40215968823742987,2642.451249728078,5198.011053653939,0.5775645168827592,0.4224354831172407,2768.5342982903835,3238.691339188507,0.39591409943022826,0.6040859005697717,1779.83785452475,999.5457555352397
7,100,150,0.5,1.6653345369377348e-16,2.220446049250313e-16,0.9999999999999996,7978.670218579234,5564.070102706337,1.0,0.0,12411.518191780824,23739.056017362964,0.9999999999999999,1.1102230246251565e-16,13445.203726027394,15215.65642033211,0.0,1.0,7984.468219178082,4035.3272885195724
7,100,150,1.0,3.60269440489253e-16,0.0009339516079519904,0.9990660483920476,7977.584647532037,5562.936736675979,1.0,5.551115123125783e-17,12411.518191780824,23739.056017362964,0.9999999999999999,1.1102230246251565e-16,13445.203726027394,15215.65642033211,0.0,1.0,7984.468219178082,4035.3272885195724
7,100,150,2.0,6.21958243877184e-16,0.2137923762628411,0.7862076237371584,7730.170390744004,5335.481655319403,0.9892000856191184,0.010799914380881622,12363.70643111683,23630.888445247027,0.8878216126998257,0.11217838730017421,12832.627223396239,14444.70440710678,0.0,1.0,7984.468219178082,4035.3272885195724
7,100,150,3.0,0.0,0.28466748059581143,0.7153325194041888,7647.789290293098,5281.829650852969,0.8261333915883233,0.17386660841167673,11641.802027775379,22167.353497131116,0.7585477380816512,0.24145226191834873,12126.696786160788,13686.502593311401,0.1530475198885955,0.8469524801114046,7666.011283827608,4028.2996356553917
7,100,150,4.5,1.33718535446003e-17,0.3318929801537398,0.6681070198462603,7592.897115395571,5255.971079207751,0.7174222574911161,0.2825777425088839,11160.532404548725,21426.242059521832,0.6723651587211008,0.32763484127889914,11656.076514974771,13299.639824592745,0.26869834931354764,0.7313016506864524,7425.368320542613,4024.211691217233
7,100,150,6.0,0.18463847562272173,0.2956643436050076,0.5196971807722706,7360.369737720267,5172.613467612773,0.6630665711394841,0.3369334288605159,8903.66346582902,17244.083941533325,0.6292738819720689,0.3707261180279311,9312.053288706446,10725.455255861169,0.3265238331562593,0.6734761668437407,5956.2535834581695,3279.9415758794044
7,100,150,7.0,0.2982977762966737,0.2688690255129804,0.43283319819034577,7222.454415752877,5124.0020714450775,0.6397714089854671,0.36022859101453286,7590.149392914866,14772.224476460182,0.6108061531676187,0.3891938468323814,7943.211534495869,9194.574090687958,0.3513062042653423,0.6486937957346577,5089.781813952801,2822.349666348509
7,100,150,8.0,0.3835422501160923,0.24877253774556893,0.3676852121383388,7119.017925853471,5088.12943951503,0.6222999575252346,0.37770004247476535,6620.399595025016,12938.40272428369,0.5969553940519959,0.40304460594800406,6931.625687688019,8056.944732267293,0.36989282803031837,0.6301071719696816,4447.62286671371,2479.2672608602925
7,100,150,9.0,0.4498435084388346,0.23314193530417263,0.3170145562569928,7038.567322229947,5060.723362304173,0.6087112127263785,0.3912887872736215,5875.266453893443,11522.65314913993,0.5861825715315648,0.4138174284684351,6153.751850982968,7177.665275064648,0.3843490805321494,0.6156509194678506,3952.724103793538,2212.4852916395453
7,100,150,10.0,0.5028845167216683,0.2206374529187047,0.2764780303596272,6974.206837417124,5039.219655524237,0.5978399376251075,0.4021600623748925,5284.902298480494,10396.016246774485,0.577564326528937,0.42243567347106303,5537.068586201189,6477.379071119301,0.3959144548587029,0.6040855451412971,3559.6755908799823,1999.0901673493674
8,10,20,0.5,0.0,1.0,1.3183898417423734e-16,884.3255191256833,759.1854582954445,1.0,0.0,1584.2609589041097,3012.7720167371644,0.9999999999999999,1.1102230246251565e-16,1748.5193972602742,1935.5696713087584,0.0,1.0,798.4468493150684,519.0652330130283
8,10,20,1.0,0.12352245668961646,0.8764775433103836,2.2551405187698492e-17,879.5484129856412,739.9094526847441,1.0,5.551115123125783e-17,1388.5690410958905,2640.6272751542133,0.9999999999999999,1.1102230246251565e-16,1532.5378904109589,1696.483154666998,0.0,1.0,699.8213698630136,454.94897241038444
8,10,20,2.0,0.5976688091265808,0.40233119087341923,0.0,861.2112821334214,666.3261033925811,0.9891505040648806,0.010849495935119417,633.9677392887219,1206.3425215411803,0.8906921042679347,0.10930789573206534,661.7024026178539,737.5925528107025,1.1102230246251565e-16,0.9999999999999999,321.2427397260273,208.83634299180153
8,10,20,3.0,0.7557175970134471,0.24428240298655296,1.5612511283791264e-17,855.0989050379939,642.2696604027193,0.8261123581492922,0.17388764185070782,353.627440737014,685.115709630849,0.7604588198173251,0.2395411801826749,371.53841787433356,422.4095579514385,0.1528418225592426,0.8471581774407574,194.00334645974345,124.91874593480689
8,10,20,4.5,0.8610834545936971,0.13891654540630297,0.0,851.0239870134747,626.7729816927646,0.7174079298330382,0.28259207016696175,189.23134140332863,375.9725976336138,0.673647046327071,0.326352953672929,199.82575973667082,232.83964253026096,0.26857551050905226,0.7314244894909477,109.8745640476847,70.41441920878303
8,10,20,6.0,0.9137663835657683,0.08623361579174123,0.0,848.9865279673799,619.4506896048042,0.6630585105198923,0.33694148948010766,113.78269827236066,230.22320382278946,0.6302316859458579,0.3697683140541421,120.48520314876974,142.81608925506555,0.32641010510732743,0.6735898948926726,68.06385366204451,43.56574838231529
8,10,20,7.0,0.9365753889733527,0.06342461102664729,3.469446951953614e-18,848.1044127683243,616.455439003853,0.6397634626227526,0.36023653737724737,82.5269308669499,168.51368269398205,0.6116231244342433,0.38837687556575673,87.49604166356272,104.59627024804061,0.3512228680979087,0.6487771319020913,50.01860895624803,32.005389510339015
8,10,20,8.0,0.9532853885159132,0.046714611484086864,7.589415207398531e-19,847.4581704286383,614.3627476940305,0.622295065863004,0.37770493413699596,60.14015518684717,123.72340763743716,0.5976788696260518,0.4023211303739483,63.82270869671351,76.82657927978612,0.3698273906458128,0.6301726093541872,36.81214042854962,23.555536469324572
8,10,20,9.0,0.959334677434472,0.03612674825878624,0.0045385743067425,846.8318240888964,612.4222647440683,0.6086854758435889,0.3913145241564111,51.91945562571195,107.46157936255088,0.5868078737834629,0.4131921262165371,55.14003172801176,66.74555192543201,0.3843247292610493,0.6156752707389507,32.03202640453786,20.494206988972174
8,10,20,10.0,0.9615570808498282,0.028600552767466068,0.009842366236044096,846.2873194608637,610.7800698921736,0.5978345883609542,0.40216541163904584,48.75356684270044,101.43035854508102,0.5781153159519463,0.4218846840480537,51.80845792615362,63.007185812415216,0.39584396056590493,0.604156039434095,30.268179252116916,19.3664618736997
9,30,60,0.5,8.673617379884035e-18,1.0,0.0,2652.976693989071,2277.556196085969,1.0,0.0,4752.78298630137,9038.316417273618,1.0,0.0,5245.557863013698,5806.70906472658,0.0,1.0,2395.337808219178,1557.195123884822
9,30,60,1.0,0.1235403872753023,0.8764596127246979,0.0,2638.6433526092674,2219.7198029005826,0.9999999999999998,2.220446049250313e-16,4165.622794520546,7921.7193050956175,1.0,0.0,4597.519616438356,5089.34574559273,0.0,1.0,2099.4189041095888,1364.8188927709634
