config_id,power_mw,energy_mwh,risk_aversion,baseline_dam_weight,baseline_idm_weight,baseline_dc_weight,baseline_expected_return,baseline_portfolio_risk,num_trading_days,dam_mean,idm_mean,dc_mean,dam_std,idm_std,dc_std,corr_dam_idm,corr_dam_dc,corr_idm_dc
9,30,60,6.0,0.5511949041836977,0.14574149350508847,0.30306360231121393,3676.791502823155,3856.571013291362,181,3390.026243093923,3450.8880110497244,4306.97955801105,3251.245895960027,5003.829965727521,1868.2343733149112,0.3539596041432913,0.8269551141948894,0.35409791833633475
9,30,60,7.0,0.6234576873073739,0.1261723558048971,0.250369956887729,3627.2828776592187,3789.4001827544753,181,3390.026243093923,3450.8880110497244,4306.97955801105,3251.245895960027,5003.829965727521,1868.2343733149112,0.3539596041432913,0.8269551141948894,0.35409791833633475
9,30,60,8.0,0.6776507824481335,0.11150118602864538,0.2108480315232212,3590.1502038537637,3739.242434558984,181,3390.026243093923,3450.8880110497244,4306.97955801105,3251.245895960027,5003.829965727521,1868.2343733149112,0.3539596041432913,0.8269551141948894,0.35409791833633475
9,30,60,9.0,0.7198081035028837,0.1000801579164329,0.18011173858068347,3561.2713541890575,3700.428271812952,181,3390.026243093923,3450.8880110497244,4306.97955801105,3251.245895960027,5003.829965727521,1868.2343733149112,0.3539596041432913,0.8269551141948894,0.35409791833633475
9,30,60,10.0,0.7535307527614865,0.0909478861053221,0.15552136113319123,3538.167319865639,3669.5480106819045,181,3390.026243093923,3450.8880110497244,4306.97955801105,3251.245895960027,5003.829965727521,1868.2343733149112,0.3539596041432913,0.8269551141948894,0.35409791833633475
10,50,100,0.5,0.0,3.3306690738754696e-16,1.0,7178.298342541437,8134.398777516708,181,5650.043922651934,5751.4799447513815,7178.298342541437,5418.742929974071,8339.71615610864,3113.7218396152925,0.35395955863370365,0.8269565007153867,0.3540996108357294
10,50,100,1.0,0.0,2.7755575615628914e-16,0.9999999999999998,7178.298342541437,8134.398777516708,181,5650.043922651934,5751.4799447513815,7178.298342541437,5418.742929974071,8339.71615610864,3113.7218396152925,0.35395955863370365,0.8269565007153867,0.3540996108357294
10,50,100,2.0,4.639047791505081e-17,0.2183364227787647,0.7816635772212354,6866.771917613028,7461.989519879646,181,5650.043922651934,5751.4799447513815,7178.298342541437,5418.742929974071,8339.71615610864,3113.7218396152925,0.35395955863370365,0.8269565007153867,0.3540996108357294
10,50,100,3.0,0.04535316475912521,0.2827267747836058,0.6719200604572689,6705.5874042332325,7217.312611409127,181,5650.043922651934,5751.4799447513815,7178.298342541437,5418.742929974071,8339.71615610864,3113.7218396152925,0.35395955863370365,0.8269565007153867,0.3540996108357294
10,50,100,4.5,0.3825803548689851,0.19140359529679551,0.42601604983421953,6320.520053077386,6690.089082004815,181,5650.043922651934,5751.4799447513815,7178.298342541437,5418.742929974071,8339.71615610864,3113.7218396152925,0.35395955863370365,0.8269565007153867,0.3540996108357294
10,50,100,6.0,0.551193950113896,0.1457420060311258,0.30306404385497815,6127.986376527481,6427.617962873063,181,5650.043922651934,5751.4799447513815,7178.298342541437,5418.742929974071,8339.71615610864,3113.7218396152925,0.35395955863370365,0.8269565007153867,0.3540996108357294
10,50,100,7.0,0.6234568944774748,0.12617276376310727,0.25037034175941797,6045.471967308433,6315.666462918685,181,5650.043922651934,5751.4799447513815,7178.298342541437,5418.742929974071,8339.71615610864,3113.7218396152925,0.35395955863370365,0.8269565007153867,0.3540996108357294
10,50,100,8.0,0.6776501097637909,0.11150151522236115,0.21084837501384787,5983.584153855583,6232.070126491682,181,5650.043922651934,5751.4799447513815,7178.298342541437,5418.742929974071,8339.71615610864,3113.7218396152925,0.35395955863370365,0.8269565007153867,0.3540996108357294
10,50,100,9.0,0.7198075262036598,0.10008042541818937,0.1801120483781508,5935.452716905636,6167.379778288264,181,5650.043922651934,5751.4799447513815,7178.298342541437,5418.742929974071,8339.71615610864,3113.7218396152925,0.35395955863370365,0.8269565007153867,0.3540996108357294
10,50,100,10.0,0.7535302519578606,0.09094810449286185,0.1555216435492774,5896.945975731838,6115.912610321075,181,5650.043922651934,5751.4799447513815,7178.298342541437,5418.742929974071,8339.71615610864,3113.7218396152925,0.35395955863370365,0.8269565007153867,0.3540996108357294
11,100,200,0.5,0.0,0.0,1.0,14356.596685082874,16268.797249987681,181,11300.088066298342,11502.960165745857,14356.596685082874,10837.485649802782,16679.432064794033,6227.443679230585,0.35395955445128996,0.8269565293081927,0.3540996184517758
11,100,200,1.0,0.0,0.0,1.0,14356.596685082874,16268.797249987681,181,11300.088066298342,11502.960165745857,14356.596685082874,10837.485649802782,16679.432064794033,6227.443679230585,0.35395955445128996,0.8269565293081927,0.3540996184517758
11,100,200,2.0,0.0,0.21833642055807068,0.7816635794419294,13733.543901877038,14923.978776375368,181,11300.088066298342,11502.960165745857,14356.596685082874,10837.485649802782,16679.432064794033,6227.443679230585,0.35395955445128996,0.8269565293081927,0.3540996184517758
11,100,200,3.0,0.04535308760967684,0.28272680790307614,0.671920104487247,13411.175037887608,14434.625159793512,181,11300.088066298342,11502.960165745857,14356.596685082874,10837.485649802782,16679.432064794033,6227.443679230585,0.35395955445128996,0.8269565293081927,0.3540996184517758
11,100,200,4.5,0.38258031071513315,0.19140361677589574,0.42601607250897117,12641.040317239922,13380.178065261065,181,11300.088066298342,11502.960165745857,14356.596685082874,10837.485649802782,16679.432064794033,6227.443679230585,0.35395955445128996,0.8269565293081927,0.3540996184517758
11,100,200,6.0,0.5511939211362263,0.14574202179807572,0.3030640570656979,12255.972958703356,12855.235814576645,181,11300.088066298342,11502.960165745857,14356.596685082874,10837.485649802782,16679.432064794033,6227.443679230585,0.35395955445128996,0.8269565293081927,0.3540996184517758
11,100,200,7.0,0.6234568713516047,0.12617277670253263,0.25037035194586277,12090.944141011752,12631.332813660756,181,11300.088066298342,11502.960165745857,14356.596685082874,10837.485649802782,16679.432064794033,6227.443679230585,0.35395955445128996,0.8269565293081927,0.3540996184517758
11,100,200,8.0,0.6776500941266089,0.11150152570321345,0.21084838017017765,11967.16850615626,12464.140128654491,181,11300.088066298342,11502.960165745857,14356.596685082874,10837.485649802782,16679.432064794033,6227.443679230585,0.35395955445128996,0.8269565293081927,0.3540996184517758
11,100,200,9.0,0.7198075112649037,0.1000804360212906,0.1801120527138058,11870.905635934325,12334.759436174187,181,11300.088066298342,11502.960165745857,14356.596685082874,10837.485649802782,16679.432064794033,6227.443679230585,0.35395955445128996,0.8269565293081927,0.3540996184517758
11,100,200,10.0,0.7535302396468144,0.0909481146137083,0.15552164573947733,11793.892151861084,12231.825097175159,181,11300.088066298342,11502.960165745857,14356.596685082874,10837.485649802782,16679.432064794033,6227.443679230585,0.35395955445128996,0.8269565293081927,0.3540996184517758
12,200,400,0.5,0.0,6.106226635438361e-16,0.9999999999999993,28713.193370165744,32537.594609906497,181,22600.17624309392,23005.920110497234,28713.193370165747,21674.971171747955,33358.86442234239,12454.88735846117,0.353959565042086,0.8269565310531489,0.35409961292817765
12,200,400,1.0,0.0,5.551115123125783e-16,0.9999999999999998,28713.193370165747,32537.5946099065,181,22600.17624309392,23005.920110497234,28713.193370165747,21674.971171747955,33358.86442234239,12454.88735846117,0.353959565042086,0.8269565310531489,0.35409961292817765
12,200,400,2.0,0.0,0.21833640532418377,0.7816635946758163,27467.087842446886,29847.95781480233,181,22600.17624309392,23005.920110497234,28713.193370165747,21674.971171747955,33358.86442234239,12454.88735846117,0.353959565042086,0.8269565310531489,0.35409961292817765
12,200,400,3.0,0.04535311719519948,0.282726782405583,0.6719201003992175,26822.349982969896,28869.250389864894,181,22600.17624309392,23005.920110497234,28713.193370165747,21674.971171747955,33358.86442234239,12454.88735846117,0.353959565042086,0.8269565310531489,0.35409961292817765
12,200,400,4.5,0.38258033611995873,0.19140359983908353,0.4260160640409579,25282.08057581765,26760.35619264736,181,22600.17624309392,23005.920110497234,28713.193370165747,21674.971171747955,33358.86442234239,12454.88735846117,0.353959565042086,0.8269565310531489,0.35409961292817765
12,200,400,6.0,0.5511939423268826,0.1457420102176839,0.30306404745543347,24511.94588265755,25710.4716985915,181,22600.17624309392,23005.920110497234,28713.193370165747,21674.971171747955,33358.86442234239,12454.88735846117,0.353959565042086,0.8269565310531489,0.35409961292817765
12,200,400,7.0,0.6234568931107505,0.12617276516867926,0.25037034172057027,24181.888255843103,25262.665698548128,181,22600.17624309392,23005.920110497234,28713.193370165747,21674.971171747955,33358.86442234239,12454.88735846117,0.353959565042086,0.8269565310531489,0.35409961292817765
12,200,400,8.0,0.6776501124370864,0.11150151823976165,0.21084836932315199,23934.336993213456,24928.280331407044,181,22600.17624309392,23005.920110497234,28713.193370165747,21674.971171747955,33358.86442234239,12454.88735846117,0.353959565042086,0.8269565310531489,0.35409961292817765
12,200,400,9.0,0.7198075300419674,0.10008042911189549,0.18011204084613766,23741.811253937463,24669.51894341679,181,22600.17624309392,23005.920110497234,28713.193370165747,21674.971171747955,33358.86442234239,12454.88735846117,0.353959565042086,0.8269565310531489,0.35409961292817765
12,200,400,10.0,0.7535302593565424,0.09094810656894747,0.15552163407451158,23587.784292313896,24463.650270985174,181,22600.17624309392,23005.920110497234,28713.193370165747,21674.971171747955,33358.86442234239,12454.88735846117,0.353959565042086,0.8269565310531489,0.35409961292817765
13,300,600,0.5,0.0,5.551115123125783e-17,0.9999999999999998,43069.79005524862,48806.39149547844,181,33900.26464088398,34508.88033149171,43069.79005524862,32512.456391384952,50038.29637067859,18682.33103769175,0.35395956883160085,0.8269565280791025,0.35409961672799956
13,300,600,1.0,0.0,5.551115123125783e-17,1.0,43069.79005524862,48806.39149547844,181,33900.26464088398,34508.88033149171,43069.79005524862,32512.456391384952,50038.29637067859,18682.33103769175,0.35395956883160085,0.8269565280791025,0.35409961672799956
13,300,600,2.0,0.0,0.2183364017638781,0.781663598236122,41200.63183033814,44771.93639679696,181,33900.26464088398,34508.88033149171,43069.79005524862,32512.456391384952,50038.29637067859,18682.33103769175,0.35395956883160085,0.8269565280791025,0.35409961672799956
13,300,600,3.0,0.04535310769930513,0.2827267816272418,0.671920110673453,40233.52512758027,43303.8753624918,181,33900.26464088398,34508.88033149171,43069.79005524862,32512.456391384952,50038.29637067859,18682.33103769175,0.35395956883160085,0.8269565280791025,0.35409961672799956
13,300,600,4.5,0.38258032924152935,0.19140360193831454,0.4260160688201561,37923.12104623661,40140.53408977552,181,33900.26464088398,34508.88033149171,43069.79005524862,32512.456391384952,50038.29637067859,18682.33103769175,0.35395956883160085,0.8269565280791025,0.35409961672799956
13,300,600,6.0,0.5511939396805449,0.145742011853376,0.30306404846607926,36767.91901066863,38565.707347774354,181,33900.26464088398,34508.88033149171,43069.79005524862,32512.456391384952,50038.29637067859,18682.33103769175,0.35395956883160085,0.8269565280791025,0.35409961672799956
13,300,600,7.0,0.6234568882814893,0.12617277122958914,0.25037034048892176,36272.832569298065,37893.99834425518,181,33900.26464088398,34508.88033149171,43069.79005524862,32512.456391384952,50038.29637067859,18682.33103769175,0.35395956883160085,0.8269565280791025,0.35409961672799956
13,300,600,8.0,0.6776501098107091,0.11150152108490369,0.21084836910438715,35901.50569522289,37392.42031954666,181,33900.26464088398,34508.88033149171,43069.79005524862,32512.456391384952,50038.29637067859,18682.33103769175,0.35395956883160085,0.8269565280791025,0.35409961672799956
13,300,600,9.0,0.7198075288134821,0.1000804318588771,0.18011203932764083,35612.71708408393,37004.27823441028,181,33900.26464088398,34508.88033149171,43069.79005524862,32512.456391384952,50038.29637067859,18682.33103769175,0.35395956883160085,0.8269565280791025,0.35409961672799956
13,300,600,10.0,0.7535302578009001,0.09094811086546006,0.15552163133363983,35381.67663918509,36695.47522282473,181,33900.26464088398,34508.88033149171,43069.79005524862,32512.456391384952,50038.29637067859,18682.33103769175,0.35395956883160085,0.8269565280791025,0.35409961672799956
14,400,800,0.5,0.0,5.551115123125783e-17,1.0,57426.386740331494,65075.188849104845,181,45200.35259668509,46011.84044198895,57426.386740331494,43349.942065788644,66717.72856632981,24909.77471692234,0.3539595612805917,0.8269565277800214,0.3540996199856756
14,400,800,1.0,0.0,2.220446049250313e-16,1.0,57426.386740331494,65075.188849104845,181,45200.35259668509,46011.84044198895,57426.386740331494,43349.942065788644,66717.72856632981,24909.77471692234,0.3539595612805917,0.8269565277800214,0.3540996199856756
14,400,800,2.0,0.0,0.21833640844398025,0.7816635915560199,54934.17569753385,59695.915208010054,181,45200.35259668509,46011.84044198895,57426.386740331494,43349.942065788644,66717.72856632981,24909.77471692234,0.3539595612805917,0.8269565277800214,0.3540996199856756
14,400,800,3.0,0.04535308525804374,0.2827267955585624,0.6719201191833938,53644.70027376171,57738.500766906356,181,45200.35259668509,46011.84044198895,57426.386740331494,43349.942065788644,66717.72856632981,24909.77471692234,0.3539595612805917,0.8269565277800214,0.3540996199856756
14,400,800,4.5,0.382580316220606,0.19140360891341052,0.4260160748659836,50564.16137591935,53520.71231399209,181,45200.35259668509,46011.84044198895,57426.386740331494,43349.942065788644,66717.72856632981,24909.77471692234,0.3539595612805917,0.8269565277800214,0.3540996199856756
14,400,800,6.0,0.5511939288057006,0.14574201745257298,0.3030640537417264,49023.89194115615,51420.94328876229,181,45200.35259668509,46011.84044198895,57426.386740331494,43349.942065788644,66717.72856632981,24909.77471692234,0.3539595612805917,0.8269565277800214,0.3540996199856756
14,400,800,7.0,0.6234568808251487,0.1261727716161985,0.25037034755865273,48363.77668506864,50525.33129815945,181,45200.35259668509,46011.84044198895,57426.386740331494,43349.942065788644,66717.72856632981,24909.77471692234,0.3539595612805917,0.8269565277800214,0.3540996199856756
14,400,800,8.0,0.6776501002939583,0.11150152511968546,0.2108483745863562,47868.67415587769,49856.56056840714,181,45200.35259668509,46011.84044198895,57426.386740331494,43349.942065788644,66717.72856632981,24909.77471692234,0.3539595612805917,0.8269565277800214,0.3540996199856756
14,400,800,9.0,0.7198075216269242,0.10008043444128277,0.1801120439317931,47483.62265157896,49339.03776573753,181,45200.35259668509,46011.84044198895,57426.386740331494,43349.942065788644,66717.72856632981,24909.77471692234,0.3539595612805917,0.8269565277800214,0.3540996199856756
14,400,800,10.0,0.7535302515485036,0.09094811193536792,0.15552163651612855,47175.56872219592,48927.30041926684,181,45200.35259668509,46011.84044198895,57426.386740331494,43349.942065788644,66717.72856632981,24909.77471692234,0.3539595612805917,0.8269565277800214,0.3540996199856756
15,5,15,0.5,0.8971786516886172,0.10282134831138484,0.0,796.2068747242436,823.791541557481,181,795.8864640883978,799.0026519337016,717.8303867403315,795.4814714566023,1185.4724443630225,311.3734546138815,0.366020603229805,0.8218571064196808,0.3530974395643178
15,5,15,1.0,0.9600023081435307,0.039997691856469036,2.706168622523819e-16,796.0111044096011,803.6399076232753,181,795.8864640883978,799.0026519337016,717.8303867403315,795.4814714566023,1185.4724443630225,311.3734546138815,0.366020603229805,0.8218571064196808,0.3530974395643178
15,5,15,2.0,0.9914141345295021,0.008585865470497377,5.772292366312826e-16,795.9132192580183,796.7105954100803,181,795.8864640883978,799.0026519337016,717.8303867403315,795.4814714566023,1185.4724443630225,311.3734546138815,0.366020603229805,0.8218571064196808,0.3530974395643178
15,5,15,3.0,0.9999999999999999,5.551115123125783e-17,6.245004513516506e-17,795.8864640883978,795.4814714566023,181,795.8864640883978,799.0026519337016,717.8303867403315,795.4814714566023,1185.4724443630225,311.3734546138815,0.366020603229805,0.8218571064196808,0.3530974395643178
15,5,15,4.5,1.0,0.0,4.440892098500626e-16,795.8864640883978,795.4814714566022,181,795.8864640883978,799.0026519337016,717.8303867403315,795.4814714566023,1185.4724443630225,311.3734546138815,0.366020603229805,0.8218571064196808,0.3530974395643178
15,5,15,6.0,1.0,1.1657341758564144e-15,0.0,795.8864640883978,795.4814714566025,181,795.8864640883978,799.0026519337016,717.8303867403315,795.4814714566023,1185.4724443630225,311.3734546138815,0.366020603229805,0.8218571064196808,0.3530974395643178
15,5,15,7.0,1.0,0.0,0.0,795.8864640883978,795.4814714566023,181,795.8864640883978,799.0026519337016,717.8303867403315,795.4814714566023,1185.4724443630225,311.3734546138815,0.366020603229805,0.8218571064196808,0.3530974395643178
15,5,15,8.0,0.999999999999998,0.0,3.3861802251067274e-15,795.8864640883976,795.481471456601,181,795.8864640883978,799.0026519337016,717.8303867403315,795.4814714566023,1185.4724443630225,311.3734546138815,0.366020603229805,0.8218571064196808,0.3530974395643178
15,5,15,9.0,1.0,0.0,2.4424906541753444e-15,795.8864640883977,795.4814714566014,181,795.8864640883978,799.0026519337016,717.8303867403315,795.4814714566023,1185.4724443630225,311.3734546138815,0.366020603229805,0.8218571064196808,0.3530974395643178
15,5,15,10.0,1.0,2.275957200481571e-15,0.0,795.8864640883979,795.4814714566027,181,795.8864640883978,799.0026519337016,717.8303867403315,795.4814714566023,1185.4724443630225,311.3734546138815,0.366020603229805,0.8218571064196808,0.3530974395643178
16,10,30,0.5,0.8971813034426949,0.10281869655730719,0.0,1592.4132243230083,1647.581085072519,181,1591.7724309392265,1598.0046961325966,1435.6596685082875,1590.9629159710696,2370.9460789762434,622.7433941644384,0.3660203106822279,0.8218672610715145,0.35311119324091395
16,10,30,1.0,0.9600037179601216,0.039996282039878456,6.938893903907228e-18,1592.021698375648,1607.2789899159811,181,1591.7724309392265,1598.0046961325966,1435.6596685082875,1590.9629159710696,2370.9460789762434,622.7433941644384,0.3660203106822279,0.8218672610715145,0.35311119324091395
16,10,30,2.0,0.9914149159249,0.008585084011135925,1.322458627499483e-16,1591.8259354562956,1593.42090487056,181,1591.7724309392265,1598.0046961325966,1435.6596685082875,1590.9629159710696,2370.9460789762434,622.7433941644384,0.3660203106822279,0.8218672610715145,0.35311119324091395
16,10,30,3.0,0.9999999999999998,1.6653345369377348e-16,5.551115123125783e-17,1591.7724309392265,1590.9629159710696,181,1591.7724309392265,1598.0046961325966,1435.6596685082875,1590.9629159710696,2370.9460789762434,622.7433941644384,0.3660203106822279,0.8218672610715145,0.35311119324091395
16,10,30,4.5,0.9999999999999998,0.0,2.275957200481571e-15,1591.7724309392263,1590.962915971068,181,1591.7724309392265,1598.0046961325966,1435.6596685082875,1590.9629159710696,2370.9460789762434,622.7433941644384,0.3660203106822279,0.8218672610715145,0.35311119324091395
16,10,30,6.0,1.0,9.43689570931383e-16,0.0,1591.7724309392265,1590.9629159710698,181,1591.7724309392265,1598.0046961325966,1435.6596685082875,1590.9629159710696,2370.9460789762434,622.7433941644384,0.3660203106822279,0.8218672610715145,0.35311119324091395
16,10,30,7.0,1.0,1.27675647831893e-15,0.0,1591.7724309392265,1590.96291597107,181,1591.7724309392265,1598.0046961325966,1435.6596685082875,1590.9629159710696,2370.9460789762434,622.7433941644384,0.3660203106822279,0.8218672610715145,0.35311119324091395
16,10,30,8.0,0.9999999999999956,0.0,8.715250743307479e-15,1591.7724309392254,1590.9629159710628,181,1591.7724309392265,1598.0046961325966,1435.6596685082875,1590.9629159710696,2370.9460789762434,622.7433941644384,0.3660203106822279,0.8218672610715145,0.35311119324091395
16,10,30,9.0,0.999999999999992,0.0,1.2323475573339238e-14,1591.7724309392247,1590.9629159710598,181,1591.7724309392265,1598.0046961325966,1435.6596685082875,1590.9629159710696,2370.9460789762434,622.7433941644384,0.3660203106822279,0.8218672610715145,0.35311119324091395
16,10,30,10.0,0.9999999999999971,0.0,3.552713678800501e-15,1591.772430939226,1590.9629159710669,181,1591.7724309392265,1598.0046961325966,1435.6596685082875,1590.9629159710696,2370.9460789762434,622.7433941644384,0.3660203106822279,0.8218672610715145,0.35311119324091395
17,15,60,0.5,0.8998436972370125,0.10015630276298831,0.0,2904.4510883253643,3033.4600449686673,181,2901.491491712707,2931.0412707182318,2153.4895027624307,2925.6546256473357,4492.4627187691995,934.1175267778891,0.3826979535768931,0.8179151419188988,0.3532631642739484
17,15,60,1.0,0.9630902168302709,0.036909783169729274,0.0,2902.5821676485143,2954.806991055704,181,2901.491491712707,2931.0412707182318,2153.4895027624307,2925.6546256473357,4492.4627187691995,934.1175267778891,0.3826979535768931,0.8179151419188988,0.3532631642739484
17,15,60,2.0,0.9947134690735131,0.005286530926487105,0.0,2901.6477075332905,2928.6035473373818,181,2901.491491712707,2931.0412707182318,2153.4895027624307,2925.6546256473357,4492.4627187691995,934.1175267778891,0.3826979535768931,0.8179151419188988,0.3532631642739484
17,15,60,3.0,0.9999999999999999,1.942890293094024e-16,0.0,2901.491491712707,2925.6546256473357,181,2901.491491712707,2931.0412707182318,2153.4895027624307,2925.6546256473357,4492.4627187691995,934.1175267778891,0.3826979535768931,0.8179151419188988,0.3532631642739484
17,15,60,4.5,1.0,3.219646771412954e-15,0.0,2901.491491712708,2925.654625647338,181,2901.491491712707,2931.0412707182318,2153.4895027624307,2925.6546256473357,4492.4627187691995,934.1175267778891,0.3826979535768931,0.8179151419188988,0.3532631642739484
17,15,60,6.0,1.0,1.27675647831893e-15,0.0,2901.4914917127076,2925.6546256473366,181,2901.491491712707,2931.0412707182318,2153.4895027624307,2925.6546256473357,4492.4627187691995,934.1175267778891,0.3826979535768931,0.8179151419188988,0.3532631642739484
17,15,60,7.0,1.0,1.942890293094024e-15,0.0,2901.4914917127076,2925.654625647337,181,2901.491491712707,2931.0412707182318,2153.4895027624307,2925.6546256473357,4492.4627187691995,934.1175267778891,0.3826979535768931,0.8179151419188988,0.3532631642739484
17,15,60,8.0,1.0,1.0547118733938987e-15,0.0,2901.4914917127076,2925.6546256473366,181,2901.491491712707,2931.0412707182318,2153.4895027624307,2925.6546256473357,4492.4627187691995,934.1175267778891,0.3826979535768931,0.8179151419188988,0.3532631642739484
17,15,60,9.0,1.0,1.27675647831893e-15,0.0,2901.4914917127076,2925.6546256473366,181,2901.491491712707,2931.0412707182318,2153.4895027624307,2925.6546256473357,4492.4627187691995,934.1175267778891,0.3826979535768931,0.8179151419188988,0.3532631642739484
17,15,60,10.0,1.0,4.440892098500626e-16,0.0,2901.491491712707,2925.654625647336,181,2901.491491712707,2931.0412707182318,2153.4895027624307,2925.6546256473357,4492.4627187691995,934.1175267778891,0.3826979535768931,0.8179151419188988,0.3532631642739484
